DATAFLOW,LAST UPDATE,freq,unit,icd10,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,European Union - 27 countries (from 2020),2019,1211.43,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,European Union - 27 countries (from 2020),2020,1337.86,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2011,1338.42,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2012,1319.31,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2013,1283.12,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2014,1261.36,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2015,1227.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2016,1245.15,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2017,1209.3,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2018,1192.64,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2019,1157.61,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Finland,2020,1158.77,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2011,1156.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2012,1170.39,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2013,1138.41,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2014,1086.1,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2015,1118.85,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2016,1091.3,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2017,1080.21,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2018,1067.79,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2019,1049.63,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,France,2020,1135.08,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2011,1815.38,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2012,1751.88,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2013,1729.94,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2014,1717.02,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2015,1792.3,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2016,1695.95,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2017,1706.18,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2018,1688.82,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2019,1619.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Croatia,2020,1777.25,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2011,1978.41,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2012,1971.18,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2013,1909.97,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2014,1872.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2015,1908.59,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2016,1847.79,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2017,1873.71,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2018,1843.7,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2019,1787.52,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Hungary,2020,1930.49,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2011,1250.95,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2012,1273.06,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2013,1247.79,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2014,1194.52,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2015,1193.5,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2016,1167.51,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2017,1101.56,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2018,1087.58,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2019,1046.89,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Ireland,2020,1043.16,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2011,1079.08,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2012,974.79,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2013,1089.78,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2014,1048.39,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2015,1031,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2016,1111.09,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2017,1006.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2018,985.79,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2019,980.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Iceland,2020,953.86,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2011,1169.74,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2012,1167.48,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2013,1112.85,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2014,1079.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2015,1123.06,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2016,1059.67,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2017,1083.02,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2018,1036.66,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2019,1031.28,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Italy,2020,1194.59,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2011,1156.39,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2012,1056.24,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2013,1209.93,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2014,1106.94,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2015,1027.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2016,1167.87,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2017,909.19,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2018,1041.62,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2019,1024.7,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Liechtenstein,2020,1348.69,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2011,2138.4,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2012,2107.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2013,2128.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2014,2049.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2015,2074.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2016,2054.99,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2017,1959.7,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2018,1928.28,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2019,1842.82,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Lithuania,2020,2094.71,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2011,1347.63,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2012,1178.87,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2013,1118.33,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2014,1191.23,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2015,1119.03,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2016,1133.83,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2017,1100.22,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2018,1092.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2019,1042.56,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Luxembourg,2020,1124.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2011,2204.28,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2012,2206.35,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2013,2139.12,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2014,2112.67,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2015,2039.09,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2016,2072.21,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2017,2067.12,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2018,2036.15,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2019,1954.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Latvia,2020,2018.22,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2011,1260.47,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2012,1328.25,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2013,1195.52,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2014,1142.18,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2015,1157.11,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2016,1032.66,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2017,1121.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2018,1084.88,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2019,1033.37,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Malta,2020,1110.77,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2011,1218.38,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2012,1237.77,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2013,1213.43,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2014,1146.81,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2015,1184.48,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2016,1163.65,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2017,1139.52,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2018,1134.78,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2019,1099.81,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Netherlands,2020,1219.3,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2011,1228.4,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2012,1211.27,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2013,1137.5,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2014,1114.28,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2015,1092.33,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2016,1073.27,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2017,1049.94,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2018,1027.6,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2019,1003.11,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Norway,2020,976.64,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2011,1761.13,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2012,1766.94,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2013,1729.15,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2014,1641.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2015,1681.34,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2016,1616.03,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2017,1631.31,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2018,1642.04,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2019,1586.15,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Poland,2020,1867.9,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2011,1316.42,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2012,1350,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2013,1323.46,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Males,Portugal,2014,1285.43,
