DATAFLOW,LAST UPDATE,freq,unit,icha11_hc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Germany,2018,11.48,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Germany,2019,11.71,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Germany,2020,12.70,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Germany,2021,12.88,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Germany,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2011,10.41,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2012,10.52,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2013,10.33,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2014,10.31,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2015,10.34,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2016,10.25,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2017,10.10,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2018,10.10,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2019,10.15,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2020,10.57,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2021,10.63,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Denmark,2022,9.38,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2014,10.27,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2015,10.23,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2016,10.22,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2017,10.17,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2018,10.17,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2019,10.25,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2020,11.24,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2021,11.25,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area - 19 countries  (2015-2022),2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2014,10.25,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2015,10.22,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2016,10.20,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2017,10.16,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2018,10.16,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2019,10.23,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2020,11.23,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2021,11.24,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Euro area – 20 countries (from 2023),2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2011,6.08,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2012,6.10,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2013,6.28,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2014,6.36,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2015,6.64,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2016,6.70,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2017,6.60,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2018,6.69,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2019,6.77,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2020,7.59,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2021,7.56,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Estonia,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2011,9.19,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2012,8.92,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2013,8.44,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2014,7.89,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2015,8.22,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2016,8.45,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2017,8.14,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2018,8.12,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2019,8.20,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2020,9.53,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2021,9.18,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Greece,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2011,9.17,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2012,9.15,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2013,9.06,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2014,9.08,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2015,9.12,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2016,8.95,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2017,8.94,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2018,9.00,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2019,9.15,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2020,10.74,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2021,10.60,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Spain,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2013,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2014,10.00,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2015,9.96,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2016,9.96,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2017,9.90,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2018,9.88,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2019,9.94,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2020,10.86,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2021,10.87,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),European Union - 27 countries (from 2020),2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2011,9.22,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2012,9.59,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2013,9.81,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2014,9.78,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2015,9.65,b
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2016,9.38,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2017,9.13,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2018,9.04,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2019,9.17,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2020,9.63,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2021,10.14,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Finland,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2011,11.18,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2012,11.30,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2013,11.40,b
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2014,11.54,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2015,11.45,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2016,11.47,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2017,11.35,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2018,11.21,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2019,11.09,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2020,12.09,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2021,12.30,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),France,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2013,6.41,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2014,6.60,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2015,6.67,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2016,6.71,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2017,6.64,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2018,6.73,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2019,6.79,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2020,7.71,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2021,8.07,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Croatia,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2011,7.48,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2012,7.41,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2013,7.23,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2014,7.05,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2015,6.85,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2016,6.99,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2017,6.74,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2018,6.58,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2019,6.28,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2020,7.30,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2021,7.38,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Hungary,2022,6.79,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2011,10.60,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2012,10.62,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2013,10.29,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2014,9.49,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2015,7.32,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2016,7.48,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2017,7.11,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2018,6.86,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2019,6.72,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2020,7.06,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2021,6.60,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Ireland,2022,6.03,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2011,8.20,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2012,8.18,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2013,8.18,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2014,8.23,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2015,8.07,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2016,8.10,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2017,8.26,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2018,8.38,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2019,8.57,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2020,9.61,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2021,9.72,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Iceland,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2012,8.78,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2013,8.78,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2014,8.87,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2015,8.86,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2016,8.73,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2017,8.68,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2018,8.68,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2019,8.66,b
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2020,9.62,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2021,9.21,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Italy,2022,8.83,p
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2013,5.75,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2014,5.64,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2015,5.75,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2016,5.85,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2017,5.68,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2018,5.55,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2019,5.78,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2020,6.16,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Liechtenstein,2021,5.98,
